Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Age,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Drinks,Item_Type_Food,Item_Type_Non-Consumable,Item_Fat_Content_Low Fat,Item_Fat_Content_Non-Edible,Item_Fat_Content_Regular
4.92,0.04595503099999999,199.1084,2182.4924,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
17.5,0.007551606999999998,145.8102,1895.5326,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
19.6,0.023835164,103.3964,3050.6956,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
9.695,0.047503317999999996,244.6144,3185.1872,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
15.2,0.160665697,227.5352,916.1408,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
7.725,0.048661040999999995,123.7414,121.8414,15,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
20.5,0.208987123,106.0596,215.7192,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
9.6,0.006692529,164.9184,2972.1312,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
9.1,0.136695145,173.4054,875.5269999999997,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
17.0,0.140311123,265.6884,2649.884,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
14.0,0.031330907000000005,52.364,745.696,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
12.1,0.06152156900000001,55.8614,1436.7964,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
19.85,0.176991029,221.5772,3558.0352,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
17.2,0.0120098,163.1184,2807.0128,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
8.71,0.072141818,183.3924,2776.386,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
6.89,0.136984147,192.68200000000002,2703.1479999999997,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
18.75,0.07048184085069421,97.9042,1686.4714,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
19.7,0.052964982,57.793,1754.3829999999994,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
14.5,0.07048184085069421,154.4682,1524.682,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7.7849999999999975,0.155316936,64.15100000000001,316.255,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
16.25,0.048738407000000004,152.8682,5031.4506,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
20.75,0.07048184085069421,149.4734,2969.468,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
17.6,0.010031539,161.5552,1787.0072,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
16.85,0.036383293,91.0488,1086.5856,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
20.6,0.07048184085069421,178.1344,3568.688,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
5.175,0.03736783,86.9224,255.6672,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
17.85,0.087604647,196.9794,1560.6352,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8.93,0.028461452999999998,152.234,5053.422000000001,14,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
14.3,0.034244601,97.2726,1957.4520000000002,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7.655,0.031938827999999995,114.1492,1158.492,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
18.35,0.014024028000000001,224.5746,2692.4952,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
19.75,0.014232071,100.9332,1743.0644,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
14.0,0.023730384,104.3332,1435.4648,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
11.6,0.038578846,56.1272,671.1264,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
15.85,0.10803618699999999,57.3904,703.0848,4,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
10.5,0.013572808,143.2154,1559.9694,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
16.7,0.06082402,98.7384,1773.6912,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
17.6,0.074345142,230.90099999999998,4364.319,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
18.25,0.075501241,123.1046,249.0092,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
21.1,0.16216286,62.2168,383.5008,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
9.1,0.081652352,177.0054,2101.2648,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
15.25,0.061434045,130.9968,2348.9424,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
14.35,0.017073332,109.5228,1657.842,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
17.0,0.11880685699999999,248.8434,6705.2718,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
5.885,0.092694107,53.6982,1525.3478,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
16.1,0.065183228,148.076,1464.76,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
19.2,0.005561538,224.0062,3837.0054,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
19.7,0.024635077000000002,84.1592,1073.2696,26,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
11.5,0.126313413,100.6358,2010.7160000000001,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
16.5,0.066383907,180.4292,2189.1504,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
15.15,0.066279832,147.876,4540.7559999999985,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
12.15,0.042681522,184.295,2014.045,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
15.7,0.07048184085069421,112.4544,1230.3984,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
11.6,0.038736837999999996,55.8272,1454.1072,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
12.85,0.098910759,37.6164,308.9312,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
15.0,0.049178998,65.6168,639.168,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
11.0,0.057011062,241.9512,2908.2144,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5.88,0.003589104,155.5998,1691.7978,26,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
7.825,0.07048184085069421,253.4698,6849.0846,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
9.42,0.043690499,60.2194,1733.7432,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10.695,0.10154201,173.7712,175.7712,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
19.6,0.025164132000000002,152.6024,6072.096,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
13.6,0.119077255,231.23,2330.3,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8.06,0.021497594,230.3326,1386.1956,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
10.0,0.025702129,262.6226,7136.7102,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
7.105,0.075000682,61.0562,296.281,15,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
18.6,0.11841968300000001,58.3588,1545.9876,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
9.5,0.035151215,171.8448,2556.672,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
16.85,0.04441405599999999,182.4266,2028.6926,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
17.85,0.052471995,123.7072,2450.144,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
13.1,0.020853376,117.4782,1906.8512,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
11.3,0.047791877999999996,180.766,5033.448,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
13.3,0.02136022,120.4124,1777.6860000000001,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
15.2,0.103988736,177.0054,3677.2134,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
20.7,0.114581955,94.3436,945.436,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
7.405,0.02556185,89.7146,182.4292,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
6.15,0.046459438,100.5384,1675.1528,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
11.35,0.023322477999999997,182.5608,3307.6944,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
19.85,0.175962247,223.0772,1779.0176,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
10.3,0.255929096,103.3648,311.5944,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
8.18,0.08233301900000001,58.1588,343.5528,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
12.15,0.021757269,165.0184,3302.368,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
6.03,0.0226994,176.4028,4250.4672,9,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
15.85,0.110653377,36.9506,759.012,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
18.6,0.06577152900000001,245.7802,245.6802,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
12.0,0.07048184085069421,262.3278,1561.9668,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
17.1,0.07048184085069421,114.686,1358.2320000000002,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
10.5,0.024991056,217.9508,2821.6604,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
17.5,0.013658248000000001,256.3304,6199.9296,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
16.1,0.034278413,255.2356,6867.0612,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
20.1,0.07048184085069421,61.3536,183.7608,15,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
11.0,0.18530651399999998,125.6046,622.523,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
7.55,0.051794957999999995,122.6072,122.5072,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
19.25,0.027058066000000002,194.81099999999998,2749.7540000000013,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
19.6,0.041740902,49.2376,958.752,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
14.85,0.035400659,161.9578,1444.1202,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
14.65,0.099535996,52.2666,615.1992,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
9.3,0.17533647100000002,107.0964,1472.7496,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
11.599999999999998,0.143319995,237.5222,7170.666,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
14.5,0.01950565,163.921,2446.815,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
8.365,0.071846495,37.9506,569.259,16,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
12.85,0.07048184085069421,252.3382,4794.4258,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
13.5,0.017887238,79.49600000000002,1438.128,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7.365,0.159967845,94.712,1304.968,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
21.1,0.020718655,130.4994,2184.4898,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
15.2,0.096592065,117.4492,1621.8888,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
9.5,0.074460855,253.6724,5033.448,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
12.85,0.030789913999999998,254.90400000000002,3036.048,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
14.0,0.030216782999999997,216.6192,3020.0688,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
18.35,0.094279004,86.3882,1545.9876,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
6.785,0.04022593,210.9928,210.3928,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
7.155,0.16852746300000002,33.6874,1023.3346,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5.82,0.077304459,257.633,4613.9940000000015,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
17.75,0.07048184085069421,108.6912,1201.1032,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
18.0,0.142570104,88.2514,1505.3738,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7.06,0.043968652000000004,57.6904,585.904,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
15.6,0.045076878,241.3854,2900.2248,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
18.35,0.030347403999999998,192.5162,3078.6592,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
12.3,0.052492122,191.053,3415.554,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
15.0,0.077999504,238.0248,1896.1984,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
18.2,0.012597384,141.218,2936.178,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
20.5,0.023179181,154.034,2450.144,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
8.27,0.128126825,183.6924,1295.6468,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
8.5,0.097410707,52.7324,2492.7552,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
8.93,0.028417272,154.534,2603.278,16,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
6.215,0.049902382,225.8062,3159.8868,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
20.25,0.014823358,190.7162,1154.4972,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7.895,0.061424738,57.7588,1145.1760000000004,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
19.35,0.049594299,77.0644,2278.3676,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9.695,0.113939434,160.2604,1901.5248,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
19.5,0.027532257999999997,185.0608,551.2824,28,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
8.21,0.045016894,87.6198,1133.8574,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7.3,0.086307051,146.8076,1330.2684,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
20.0,0.10408337599999999,107.4622,3705.177,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
7.865,0.061154604,165.3526,1151.1682,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8.895,0.184035253,42.2138,40.6138,28,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
20.35,0.024815023999999998,234.0958,467.3916,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
16.0,0.10691805199999999,183.5634,4725.8484,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
18.0,0.07048184085069421,158.0604,3327.6684,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
18.7,0.10510455199999999,121.7072,1347.5792,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
7.72,0.08793675199999999,115.9466,4124.6309999999985,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10.6,0.056795923,232.8642,3485.4629999999997,16,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
5.655,0.176070535,144.0102,1749.7224,6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
8.775,0.19244045,43.9428,131.8284,28,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
10.195,0.051871718,35.3558,237.6906,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
8.06,0.035780177,230.2326,693.0978,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
16.35,0.104463896,227.1062,225.7062,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
6.46,0.049162885,146.9102,1895.5326,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
13.5,0.072655379,157.792,3994.8,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
16.2,0.050442528,190.8162,2693.8268,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
19.1,0.177992139,173.1422,2931.5174,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
18.35,0.07048184085069421,188.1872,3214.4824,28,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
5.48,0.015131684,83.025,1414.825,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
6.055,0.031151714,158.7578,2085.9514,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
9.6,0.024456797000000002,186.6214,3203.1638,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
6.135,0.192540665,160.2236,322.2472,15,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
8.43,0.01732573,197.9768,1182.4608,16,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
8.27,0.127821472,185.9924,555.2772,26,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
10.195,0.012477512,197.111,785.6439999999999,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
14.0,0.028980533,129.531,2077.2960000000007,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8.01,0.070356805,36.8532,755.0172,14,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
16.25,0.057396092,125.8046,747.0276,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
13.35,0.048017962000000004,219.6166,3483.4656,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8.71,0.071806046,186.5924,5182.5872,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
17.75,0.05507343,145.1444,1886.8772,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
13.5,0.07048184085069421,88.054,1211.756,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
11.8,0.07048184085069421,102.4674,203.7348,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
5.78,0.014577695,147.2102,1895.5326,14,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
9.0,0.07048184085069421,55.2614,552.614,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
17.75,0.156831826,241.0538,1201.769,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
8.395,0.07048184085069421,98.7042,892.8378,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
10.695,0.057512481,62.5536,1592.5936,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
12.85,0.07048184085069421,253.00400000000002,3795.06,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
8.5,0.09803690300000001,51.5324,882.8508,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
14.0,0.07048184085069421,216.9192,6471.576,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
9.3,0.042377219,123.7388,1609.9044,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
15.85,0.10759787900000001,58.7904,585.904,16,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
10.8,0.082549896,193.7504,4602.0096,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
7.26,0.02414202,117.415,466.06,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
18.7,0.057771828,85.3566,591.8962,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
16.0,0.057292529,224.3404,4500.808,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
8.895,0.12461088599999999,113.1544,4250.4672,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
11.1,0.010663188999999998,82.3908,1342.2528,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
18.85,0.091237452,128.9336,1278.336,4,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7.905,0.064325351,230.2694,3197.1716,4,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
14.7,0.020920179,143.8128,3020.0688,16,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
12.6,0.041641933,121.1072,980.0576,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
16.0,0.173462841,157.6972,2960.1468,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
13.8,0.24749009,263.1884,529.9768,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
11.0,0.08742173800000001,154.463,2972.797,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
13.35,0.038744606,239.3564,3098.6332,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
20.1,0.124910635,109.6228,110.5228,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8.185,0.046673494,48.4692,591.2304,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
9.195,0.048134591,107.7622,529.311,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
19.1,0.038720852,210.8586,6331.7580000000025,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
12.85,0.12241394,42.9428,703.0848,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
11.15,0.032321607999999995,165.6526,1315.6208,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
9.8,0.026139403999999998,216.785,1947.465,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
10.195,0.07048184085069421,114.086,1810.976,16,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
7.59,0.144338493,172.108,4327.7,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
12.0,0.034166609,181.2976,5070.7328,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
12.65,0.27321283,240.9538,480.7076,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
16.7,0.03858813,144.6102,3353.6346,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
17.1,0.032628111,148.7392,1640.5312,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
15.1,0.133198355,91.083,89.883,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
16.7,0.038528228,143.9102,1749.7224,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
19.35,0.016705436,120.8098,3374.2744,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
19.2,0.058893460999999994,178.9318,180.4318,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
9.0,0.050256160999999994,150.9024,4857.6768,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
18.25,0.054234197000000005,142.0154,2269.0464,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
16.75,0.12961476,86.1856,1406.1696,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
17.1,0.054612768,150.2392,596.5568,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
13.0,0.030150193,61.422,539.298,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7.17,0.059849152999999995,129.4968,3392.9168,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
19.85,0.034942397,61.9194,123.8388,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
20.1,0.060672263,119.8782,238.3564,28,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
4.615,0.102038294,231.93,2563.33,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7.63,0.135258515,47.2402,918.804,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
8.39,0.120396991,163.4868,4586.0304,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5.175,0.030527166,33.5874,635.1732,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
16.0,0.099053537,212.6902,637.1706,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
18.6,0.134564284,159.8236,322.2472,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
17.75,0.030288215,256.7672,4346.3424,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
7.855,0.073562475,217.6482,3285.723,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
9.5,0.048883854000000004,185.7898,2619.2572,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
10.895,0.035893142999999995,131.3284,1318.2839999999999,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
16.75,0.014998913999999999,72.4038,221.7114,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
17.2,0.012012071000000001,163.1184,4623.3152,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
19.85,0.045855272999999995,127.102,1771.0279999999998,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
6.385,0.14032811,109.1596,107.8596,15,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
11.65,0.019402371,38.7164,579.246,14,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
12.85,0.07048184085069421,155.463,4068.038,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
17.7,0.042716709000000005,163.221,1794.3310000000001,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9.1,0.08179476599999999,173.6054,700.4216,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
15.5,0.12594281599999999,176.0028,1239.7196,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
16.35,0.07048184085069421,127.902,2150.534,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
10.695,0.011472001,75.2038,517.3266,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
16.6,0.103146658,117.2466,2239.0854,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
21.2,0.012327847,173.8738,347.5476,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
13.15,0.166032929,170.8764,2233.0932,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
11.5,0.04224015,194.982,3089.312,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
13.5,0.072317217,160.792,3675.216,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
6.78,0.13948429199999998,94.31200000000001,2516.724,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
5.63,0.024536636,106.1306,2090.612,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
19.2,0.085296625,153.4314,1861.5768,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
14.8,0.080649685,189.9846,6114.7072,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
